AnimalID,Aggressive,At Vet,Barn,Behavior,Court/Investigation,Enroute,Foster,In Foster,In Kennel,In Surgery,Medical,Offsite,Partner,Rabies Risk,SCRP,Suffering,Target,Main Breed,BreedName,sex,fertility,MixColor,color,colorC,agenumber,ageperiod,age,ageC,MainBreedMix,MixBreed,animal,HaveName,outcome
A691968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,80,DOMESTIC SHORTHAIR,1.0,0.0,0.0,Tortie,11.0,7.0,years,2555.0,7.0,147.0,1.0,2.0,0.0,3.0
A688871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,0.0,0.0,Black,0.0,2.0,months,60.0,0.0,147.0,1.0,2.0,1.0,0.0
A674530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,0.0,1.0,0.0,Black,0.0,5.0,years,1825.0,5.0,278.0,0.0,1.0,1.0,0.0
A718604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,0.0,1.0,1.0,White,1.0,1.0,year,365.0,1.0,279.0,1.0,1.0,1.0,0.0
A686520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Brown Tabby,2.0,3.0,months,90.0,0.0,147.0,1.0,2.0,0.0,1.0
A699094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,0.0,1.0,1.0,Brown,3.0,2.0,years,730.0,2.0,111.0,1.0,1.0,1.0,2.0
A394547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,1.0,1.0,1.0,Chocolate,13.0,9.0,years,3285.0,9.0,221.0,1.0,1.0,1.0,2.0
A662685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,1.0,1.0,1.0,Red,8.0,3.0,years,1095.0,3.0,279.0,1.0,1.0,1.0,0.0
A713977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Calico,12.0,3.0,years,1095.0,3.0,147.0,1.0,2.0,1.0,2.0
A707781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,1.0,1.0,1.0,Black,0.0,1.0,year,365.0,1.0,110.0,1.0,1.0,1.0,0.0
A694699,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,1.0,1.0,1.0,Black,0.0,2.0,years,730.0,2.0,111.0,1.0,1.0,1.0,1.0
A696350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,1.0,1.0,0.0,Brown Brindle,9.0,1.0,year,365.0,1.0,278.0,0.0,1.0,1.0,2.0
A679102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,184,SIAMESE,0.0,1.0,0.0,Flame Point,26.0,2.0,years,730.0,2.0,323.0,1.0,2.0,1.0,1.0
A698341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,202,TIBETAN TERRIER,1.0,1.0,0.0,Brown,3.0,2.0,years,730.0,2.0,354.0,1.0,1.0,1.0,2.0
A681481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,1.0,0.0,1.0,Blue,6.0,2.0,years,730.0,2.0,147.0,1.0,2.0,0.0,1.0
A714177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,2.0,2.0,0.0,Tortie,11.0,3.0,months,90.0,0.0,147.0,1.0,2.0,0.0,1.0
A689601,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,135,MINIATURE PINSCHER,1.0,1.0,0.0,Tricolor,7.0,1.0,month,30.0,0.0,239.0,1.0,1.0,1.0,0.0
A685062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,1.0,Orange Tabby,5.0,2.0,months,60.0,0.0,147.0,1.0,2.0,0.0,0.0
A672453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,79,DOMESTIC MEDIUM HAIR,0.0,1.0,0.0,Cream Tabby,16.0,10.0,months,300.0,0.0,145.0,1.0,2.0,0.0,0.0
A719480,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,79,DOMESTIC MEDIUM HAIR,1.0,1.0,1.0,Brown Tabby,2.0,2.0,years,730.0,2.0,145.0,1.0,2.0,1.0,1.0
A702880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,79,DOMESTIC MEDIUM HAIR,1.0,1.0,0.0,Calico,12.0,2.0,months,60.0,0.0,145.0,1.0,2.0,1.0,0.0
A714494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,0.0,1.0,0.0,Yellow,18.0,6.0,months,180.0,0.0,221.0,1.0,1.0,1.0,0.0
A711853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Brown Tabby,2.0,2.0,months,60.0,0.0,147.0,1.0,2.0,1.0,0.0
A688720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,70,DACHSHUND,1.0,1.0,0.0,Tan,4.0,1.0,year,365.0,1.0,129.0,1.0,1.0,0.0,0.0
A689690,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,70,DACHSHUND,1.0,0.0,1.0,Brown,3.0,6.0,months,180.0,0.0,129.0,1.0,1.0,1.0,1.0
A679915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,1.0,Black,0.0,1.0,year,365.0,1.0,147.0,1.0,2.0,1.0,0.0
A687991,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Calico,12.0,3.0,weeks,21.0,0.0,147.0,1.0,2.0,0.0,1.0
A707896,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,Brown Tabby,2.0,2.0,years,730.0,2.0,147.0,1.0,2.0,1.0,0.0
A702014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,35,BLUE LACY,1.0,1.0,1.0,Blue,6.0,11.0,months,330.0,0.0,61.0,1.0,1.0,1.0,0.0
A673626,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,170,RAT TERRIER,0.0,1.0,0.0,Tricolor,7.0,3.0,months,90.0,0.0,298.0,1.0,1.0,0.0,1.0
A652097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,71,DACHSHUND LONGHAIR,1.0,1.0,0.0,Brown,3.0,2.0,years,730.0,2.0,127.0,0.0,1.0,1.0,2.0
A685180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,159,PIT BULL,0.0,1.0,0.0,Red,8.0,2.0,years,730.0,2.0,279.0,1.0,1.0,1.0,1.0
A707442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,0.0,1.0,1.0,Brown,3.0,2.0,years,730.0,2.0,279.0,1.0,1.0,1.0,0.0
A682599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,78,DOMESTIC LONGHAIR,1.0,1.0,0.0,Calico,12.0,4.0,months,120.0,0.0,142.0,0.0,2.0,1.0,0.0
A685452,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,70,DACHSHUND,1.0,0.0,0.0,Red,8.0,4.0,months,120.0,0.0,126.0,1.0,1.0,0.0,1.0
A688067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,1.0,0.0,0.0,Torbie,14.0,5.0,months,150.0,0.0,147.0,1.0,2.0,0.0,1.0
A714069,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,1.0,Black Tabby,30.0,2.0,months,60.0,0.0,147.0,1.0,2.0,1.0,0.0
A705924,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,0.0,1.0,1.0,Brown,3.0,7.0,years,2555.0,7.0,111.0,1.0,1.0,1.0,1.0
A717167,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,1.0,Black,0.0,4.0,years,1460.0,4.0,147.0,1.0,2.0,1.0,0.0
A711639,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,0.0,1.0,Tortie,11.0,3.0,weeks,21.0,0.0,147.0,1.0,2.0,0.0,1.0
A716760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,39,BORDER COLLIE,0.0,1.0,1.0,Black,0.0,6.0,months,180.0,0.0,68.0,1.0,1.0,1.0,0.0
A709048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,1.0,0.0,1.0,Black,0.0,5.0,months,150.0,0.0,221.0,1.0,1.0,1.0,0.0
A719048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,130,MALTESE,1.0,1.0,0.0,White,1.0,8.0,years,2920.0,8.0,230.0,0.0,1.0,1.0,2.0
A707437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,Black,0.0,2.0,months,60.0,0.0,147.0,1.0,2.0,0.0,0.0
A706387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,1.0,Blue Tabby,10.0,1.0,month,30.0,0.0,147.0,1.0,2.0,1.0,0.0
A720668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,1.0,1.0,0.0,White,1.0,5.0,months,150.0,0.0,221.0,1.0,1.0,0.0,2.0
A679341,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Brown Tabby,2.0,1.0,month,30.0,0.0,147.0,1.0,2.0,1.0,1.0
A690519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Blue Tabby,10.0,4.0,months,120.0,0.0,147.0,1.0,2.0,0.0,1.0
A708769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,1.0,1.0,1.0,White,1.0,1.0,year,365.0,1.0,111.0,1.0,1.0,1.0,0.0
A681462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,0.0,1.0,1.0,Black,0.0,2.0,years,730.0,2.0,220.0,1.0,1.0,1.0,0.0
A666444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Tortie,11.0,11.0,years,4015.0,11.0,147.0,1.0,2.0,1.0,1.0
A701153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,70,DACHSHUND,0.0,1.0,0.0,Tricolor,7.0,2.0,months,60.0,0.0,126.0,1.0,1.0,0.0,0.0
A710071,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,1.0,White,1.0,2.0,months,60.0,0.0,147.0,1.0,2.0,1.0,1.0
A714602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,0.0,0.0,Brown Tabby,2.0,2.0,months,60.0,0.0,147.0,1.0,2.0,1.0,0.0
A700707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,161,PLOTT HOUND,1.0,1.0,1.0,Black,0.0,1.0,month,30.0,0.0,281.0,1.0,1.0,1.0,0.0
A702563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,1.0,1.0,1.0,White,1.0,7.0,years,2555.0,7.0,110.0,1.0,1.0,1.0,2.0
A679441,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,1.0,Cream Tabby,16.0,4.0,days,4.0,0.0,147.0,1.0,2.0,0.0,1.0
A715729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,185,SIBERIAN HUSKY,0.0,1.0,1.0,White,1.0,4.0,years,1460.0,4.0,324.0,0.0,1.0,1.0,2.0
A716575,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,15,AUSTRALIAN CATTLE DOG,1.0,1.0,1.0,Tan,4.0,2.0,years,730.0,2.0,26.0,1.0,1.0,1.0,1.0
A714462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,163,POINTER,1.0,1.0,1.0,White,1.0,1.0,year,365.0,1.0,285.0,1.0,1.0,1.0,2.0
A717429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,0.0,1.0,1.0,Brown Brindle,9.0,2.0,years,730.0,2.0,279.0,1.0,1.0,1.0,2.0
A687336,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,79,DOMESTIC MEDIUM HAIR,1.0,0.0,0.0,Brown Tabby,2.0,4.0,weeks,28.0,0.0,145.0,1.0,2.0,0.0,1.0
A713364,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,0.0,1.0,Black,0.0,1.0,year,365.0,1.0,147.0,1.0,2.0,1.0,1.0
A701999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,219,YORKSHIRE TERRIER,1.0,1.0,1.0,Tan,4.0,2.0,years,730.0,2.0,380.0,1.0,1.0,1.0,0.0
A664304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Orange Tabby,5.0,10.0,months,300.0,0.0,147.0,1.0,2.0,0.0,1.0
A698066,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,98,GERMAN SHEPHERD,1.0,1.0,0.0,White,1.0,4.0,years,1460.0,4.0,177.0,1.0,1.0,1.0,1.0
A680585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,1.0,Brown Tabby,2.0,4.0,months,120.0,0.0,147.0,1.0,2.0,1.0,0.0
A699715,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,57,CATAHOULA,1.0,1.0,1.0,White,1.0,6.0,years,2190.0,6.0,102.0,1.0,1.0,1.0,1.0
A702246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,136,MINIATURE POODLE,1.0,1.0,1.0,Black,0.0,9.0,months,270.0,0.0,242.0,1.0,1.0,0.0,0.0
A711918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,117,JACK RUSSELL TERRIER,1.0,1.0,0.0,Red,8.0,3.0,years,1095.0,3.0,210.0,1.0,1.0,1.0,0.0
A676430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,0.0,Torbie,14.0,8.0,months,240.0,0.0,147.0,1.0,2.0,1.0,0.0
A677577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,168,QUEENSLAND HEELER,1.0,1.0,1.0,Red Tick,37.0,10.0,months,300.0,0.0,293.0,1.0,1.0,1.0,0.0
A683666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,1.0,White,1.0,1.0,year,365.0,1.0,147.0,1.0,2.0,0.0,1.0
A713754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,57,CATAHOULA,0.0,1.0,0.0,Blue Merle,23.0,1.0,year,365.0,1.0,103.0,1.0,1.0,1.0,0.0
A703631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,0.0,1.0,1.0,Black,0.0,1.0,year,365.0,1.0,221.0,1.0,1.0,1.0,0.0
A676209,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,0.0,1.0,0.0,Yellow,18.0,3.0,months,90.0,0.0,221.0,1.0,1.0,1.0,0.0
A667508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,0.0,0.0,1.0,Chocolate,13.0,6.0,years,2190.0,6.0,111.0,1.0,1.0,1.0,2.0
A671105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,78,DOMESTIC LONGHAIR,2.0,2.0,0.0,Black,0.0,1.0,year,365.0,1.0,143.0,1.0,2.0,0.0,1.0
A676056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,10,AMERICAN PIT BULL TERRIER,0.0,1.0,1.0,Tan,4.0,2.0,years,730.0,2.0,18.0,1.0,1.0,1.0,2.0
A667963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,71,DACHSHUND LONGHAIR,1.0,1.0,1.0,Tan,4.0,5.0,years,1825.0,5.0,128.0,1.0,1.0,0.0,0.0
A702207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,78,DOMESTIC LONGHAIR,0.0,1.0,1.0,Orange Tabby,5.0,12.0,years,4380.0,12.0,143.0,1.0,2.0,0.0,3.0
A672065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,98,GERMAN SHEPHERD,1.0,1.0,0.0,Sable,15.0,2.0,years,730.0,2.0,177.0,1.0,1.0,1.0,0.0
A688852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,0.0,1.0,1.0,Black,0.0,6.0,years,2190.0,6.0,221.0,1.0,1.0,1.0,0.0
A705885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,Black,0.0,3.0,months,90.0,0.0,147.0,1.0,2.0,1.0,0.0
A670949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,75,DOBERMAN PINSCH,1.0,1.0,0.0,Tricolor,7.0,8.0,months,240.0,0.0,137.0,1.0,1.0,1.0,2.0
A665666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,0.0,Black,0.0,1.0,year,365.0,1.0,147.0,1.0,2.0,1.0,1.0
A714575,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,0.0,0.0,Black,0.0,15.0,years,5475.0,15.0,147.0,1.0,2.0,1.0,1.0
A690480,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,163,POINTER,1.0,0.0,1.0,Chocolate,13.0,3.0,weeks,21.0,0.0,285.0,1.0,1.0,0.0,1.0
A691636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,70,DACHSHUND,0.0,1.0,1.0,White,1.0,5.0,months,150.0,0.0,126.0,1.0,1.0,1.0,0.0
A678482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,136,MINIATURE POODLE,0.0,1.0,1.0,Black,0.0,2.0,years,730.0,2.0,241.0,1.0,1.0,0.0,0.0
A687785,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,216,WHIPPET,1.0,1.0,1.0,Brown Brindle,9.0,2.0,years,730.0,2.0,376.0,1.0,1.0,1.0,0.0
A716839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,17,AUSTRALIAN SHEPHERD,0.0,0.0,1.0,Brown Merle,28.0,2.0,years,730.0,2.0,30.0,1.0,1.0,1.0,2.0
A718547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,124,LABRADOR RETRIEVER,1.0,1.0,1.0,Tan,4.0,2.0,years,730.0,2.0,221.0,1.0,1.0,0.0,0.0
A687989,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,0.0,0.0,Calico,12.0,3.0,weeks,21.0,0.0,147.0,1.0,2.0,0.0,1.0
A694408,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,159,PIT BULL,1.0,1.0,1.0,Brown Tiger,50.0,1.0,year,365.0,1.0,279.0,1.0,1.0,1.0,1.0
A698940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,1.0,Brown Tabby,2.0,2.0,years,730.0,2.0,147.0,1.0,2.0,0.0,1.0
A666074,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Brown Tabby,2.0,4.0,weeks,28.0,0.0,147.0,1.0,2.0,1.0,1.0
A675549,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,0.0,1.0,1.0,White,1.0,4.0,years,1460.0,4.0,111.0,1.0,1.0,1.0,1.0
A682131,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Brown Tabby,2.0,3.0,weeks,21.0,0.0,147.0,1.0,2.0,0.0,1.0
A674737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,0.0,Black,0.0,2.0,months,60.0,0.0,147.0,1.0,2.0,1.0,0.0
A719876,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,170,RAT TERRIER,1.0,1.0,1.0,White,1.0,1.0,year,365.0,1.0,298.0,1.0,1.0,1.0,1.0
A676626,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,86,ENGLISH POINTER,1.0,1.0,1.0,Brown,3.0,2.0,months,60.0,0.0,158.0,1.0,1.0,1.0,0.0
A666478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,137,MINIATURE SCHNAUZER,1.0,1.0,1.0,Black,0.0,1.0,year,365.0,1.0,243.0,1.0,1.0,1.0,0.0
A683507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,52,CAIRN TERRIER,1.0,1.0,0.0,Buff,17.0,3.0,years,1095.0,3.0,93.0,1.0,1.0,0.0,0.0
A487470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,124,LABRADOR RETRIEVER,0.0,1.0,0.0,Black,0.0,9.0,years,3285.0,9.0,220.0,1.0,1.0,1.0,3.0
A665661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,1.0,White,1.0,2.0,years,730.0,2.0,147.0,1.0,2.0,1.0,2.0
A668260,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,103,GREAT DANE,1.0,1.0,1.0,Black,0.0,5.0,years,1825.0,5.0,186.0,0.0,1.0,0.0,1.0
A716964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,0.0,0.0,1.0,Black,0.0,2.0,years,730.0,2.0,111.0,1.0,1.0,1.0,2.0
A701029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,59,CHESA BAY RETR,0.0,1.0,0.0,Brown,3.0,2.0,years,730.0,2.0,106.0,0.0,1.0,1.0,2.0
A668506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,98,GERMAN SHEPHERD,0.0,1.0,1.0,Brown,3.0,7.0,years,2555.0,7.0,176.0,0.0,1.0,1.0,2.0
A684709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,1.0,0.0,1.0,Brown Tabby,2.0,1.0,year,365.0,1.0,147.0,1.0,2.0,0.0,1.0
A616229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,1.0,Black,0.0,6.0,years,2190.0,6.0,147.0,1.0,2.0,1.0,0.0
A680336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,1.0,Orange Tabby,5.0,2.0,months,60.0,0.0,147.0,1.0,2.0,1.0,0.0
A701898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,1.0,1.0,1.0,Tan,4.0,1.0,year,365.0,1.0,111.0,1.0,1.0,1.0,2.0
A666971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,1.0,1.0,Orange Tabby,5.0,2.0,months,60.0,0.0,147.0,1.0,2.0,0.0,0.0
A691605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,161,PLOTT HOUND,1.0,1.0,0.0,Brown Brindle,9.0,6.0,years,2190.0,6.0,282.0,1.0,1.0,1.0,2.0
A703244,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,80,DOMESTIC SHORTHAIR,0.0,0.0,1.0,Brown Tabby,2.0,2.0,months,60.0,0.0,147.0,1.0,2.0,0.0,1.0
A705111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,61,CHIHUAHUA SHORTHAIR,1.0,1.0,1.0,Brown,3.0,2.0,years,730.0,2.0,111.0,1.0,1.0,1.0,0.0
A685460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,184,SIAMESE,0.0,1.0,0.0,Flame Point,26.0,7.0,years,2555.0,7.0,323.0,1.0,2.0,1.0,0.0
A716890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,80,DOMESTIC SHORTHAIR,1.0,1.0,1.0,Brown Tabby,2.0,3.0,months,90.0,0.0,147.0,1.0,2.0,1.0,0.0
A715741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,64,CHOW CHOW,0.0,1.0,0.0,Red,8.0,3.0,years,1095.0,3.0,117.0,1.0,1.0,1.0,0.0
A676334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,80,DOMESTIC SHORTHAIR,1.0,0.0,0.0,Black,0.0,2.0,years,730.0,2.0,147.0,1.0,2.0,0.0,1.0
A668122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,86,ENGLISH POINTER,1.0,1.0,1.0,Liver,46.0,7.0,years,2555.0,7.0,157.0,0.0,1.0,0.0,0.0
A702356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,80,DOMESTIC SHORTHAIR,0.0,0.0,1.0,White,1.0,1.0,month,30.0,0.0,147.0,1.0,2.0,0.0,3.0
A664842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,159,PIT BULL,1.0,1.0,1.0,Brown,3.0,2.0,years,730.0,2.0,279.0,1.0,1.0,1.0,2.0
